gene,free:hom_g2,free:hom_e2,free:v,free:w,free:V_BIN,free:V_BMem,free:V_CD4ET,free:V_CD4NC,free:V_CD8ET,free:V_CD8NC,free:V_NK,free:W_BIN,free:W_BMem,free:W_CD4ET,free:W_CD4NC,free:W_CD8ET,free:W_CD8NC,free:W_NK,free:ct_beta_BIN,free:ct_beta_BMem,free:ct_beta_CD4ET,free:ct_beta_CD4NC,free:ct_beta_CD8ET,free:ct_beta_CD8NC,free:ct_beta_NK,p:free:hom_g2,p:free:hom_e2,p:free:V,p:free:W,p:free:vc_BIN,p:free:vc_BMem,p:free:vc_CD4ET,p:free:vc_CD4NC,p:free:vc_CD8ET,p:free:vc_CD8NC,p:free:vc_NK
ENSG00000175806,0.0854184,0.127996,0.00376931,-0.00837552,-0.0104484,0.0373501,0.0233314,0.120467,-0.0481629,-0.0294879,-0.0666646,0.214836,-0.709694,0.771537,-0.118512,-0.0555405,-0.128786,-0.0324683,-0.427989,0.658032,-0.18343,0.124874,-1.38961,-0.315959,-0.876874,0.00860772,0.0146694,0.142915,0.587296,0.568345,0.38891,0.428539,0.028171,0.926524,0.727716,0.989548
ENSG00000254093,0.015093,0.0347001,-0.00445355,0.0838038,-0.0110004,0.0211981,-0.0263648,-0.0177512,0.0292404,-0.0218417,-0.00465523,-0.116203,0.0501065,0.422486,0.134398,-0.123274,0.0279932,0.19112,-0.777177,-0.556299,0.598399,0.454508,0.118173,0.532777,0.0809675,0.192295,0.231035,0.719799,0.800457,0.614244,0.40881,0.688535,0.953646,0.300768,0.853319,0.548164
ENSG00000171044,0.0816035,0.0855995,0.00688202,0.142506,0.0631445,0.032048,0.00538325,-0.025228,0.00302944,-0.00497915,-0.0252239,-0.101096,0.138296,2.17649,-0.171218,-0.56795,-0.335575,-0.14141,1.34516,3.63047,0.602848,-0.0845919,0.112566,0.159905,0.455759,0.122903,0.257315,0.997352,0.367508,0.376787,0.446592,0.488114,0.769933,0.481691,0.530553,0.660432
ENSG00000104643,0.0126769,0.125114,-0.00576423,0.0680925,-0.0631895,-0.0592794,0.0244137,-0.00813396,-0.0447897,-0.017306,0.127935,0.370727,0.476191,-0.929272,-0.161975,0.00949823,0.188653,0.522825,0.40999,0.697745,-0.626327,-1.00007,0.794488,-0.649867,1.47054,0.306484,0.0143713,0.0135691,0.0209742,0.956486,0.902035,0.315717,0.818636,0.999565,0.870221,0.132497
ENSG00000136573,0.0353395,-0.0832248,0.277944,1.05315,0.55152,1.27597,0.0109447,0.0223206,0.0156504,0.0265783,0.042619,1.97804,4.17701,0.228266,0.239703,0.262255,0.239196,0.247586,7.01827,11.7585,-0.93542,-1.00641,-0.971203,-0.999797,-1.06466,0.0261976,0.999995,0.0385368,5.13685e-18,0.00709994,0.00332251,0.295177,0.139815,0.215734,0.113523,0.0479574
ENSG00000154328,0.0591664,0.0530853,-0.0068174,-0.103709,-0.0656535,-0.0556515,-0.0607813,0.0553231,-0.0124837,0.10399,-0.012465,0.0350485,-0.940033,0.152747,0.111391,-0.110141,0.125653,-0.100631,0.341164,0.972704,0.333493,0.421843,-0.0894841,0.371803,0.0535095,0.0242255,0.162931,0.394689,0.737697,0.845065,0.805943,0.951855,0.0830111,0.677751,0.137148,0.653622
ENSG00000079459,0.24568,0.0410102,0.0205679,0.21613,-0.042154,0.0171675,0.0582067,0.119286,-0.0432577,0.0500703,-0.0153436,0.112996,0.476937,0.366843,0.0329555,0.0476658,0.121241,0.354275,0.528835,1.34406,0.218318,-0.176196,-0.284698,-0.262253,1.24194,8.68642e-09,0.108828,0.021681,0.0217152,0.932552,0.358943,0.15842,0.000353845,0.977233,0.108645,0.651131
ENSG00000164733,0.0546764,0.0594622,0.00628387,0.249678,0.0127546,-0.0432984,0.0292793,0.0418089,0.0107996,0.00492561,-0.0122825,-0.173302,0.362103,0.618833,0.333995,0.146062,0.281453,0.1786,-1.43064,-0.559726,2.27815,0.902416,-0.974875,0.0152292,-1.07433,0.00296906,0.0162184,0.281095,7.87314e-09,0.368487,0.965394,0.327412,0.0200985,0.290316,0.378311,0.799931
ENSG00000186523,-0.00519326,0.217508,-0.00159076,-0.166008,-0.00706355,-0.00275781,0.0118402,-0.00646138,-0.0028174,-0.0215445,0.0176692,0.113197,-1.11038,-0.502043,-0.241853,0.496364,0.688355,-0.605697,-0.137876,-0.0390842,-0.0102521,0.266794,-0.199808,0.19638,-0.420668,0.647344,0.00644765,0.994778,0.0217656,0.522736,0.507626,0.457729,0.70274,0.526134,0.759248,0.356733
ENSG00000255495,0.0252887,0.22433,0.0366569,0.177674,-0.0030385,0.0356936,0.0606513,0.152886,0.0676981,-0.0155321,-0.0417597,0.989512,-0.0350311,-0.50549,0.202942,-0.147626,0.557957,0.181451,-1.10209,-1.16946,-0.184664,0.184119,-0.822963,0.329188,-1.17107,0.102621,0.0178061,0.0310548,0.454128,0.52272,0.313286,0.29428,0.0220748,0.101136,0.615832,0.995452
ENSG00000154359,0.0410513,0.0444446,0.207416,-0.32142,0.294441,1.11798,0.196768,-0.0440658,-0.0691655,-0.025455,-0.0185916,1.93865,-3.59047,-0.275082,-0.0734875,0.626605,-0.602617,-0.273543,2.88321,4.66726,-0.739278,-0.998528,-0.407055,-0.657456,-0.564665,0.206114,0.388707,0.634248,0.251594,0.253407,0.0999724,0.103647,0.806855,0.764943,0.630255,0.573413
ENSG00000155970,0.0902547,0.253244,0.0456746,0.107032,-0.0667808,0.112696,0.0354861,0.13798,-0.0841102,0.183259,0.00119219,-0.12972,0.235228,0.269113,0.456768,-0.205789,-0.0637376,0.187361,0.811321,0.180626,0.288196,0.712837,-1.49364,0.359778,-0.400178,0.00529611,3.69705e-05,0.0284387,0.000294493,0.676037,0.256107,0.410768,0.00769079,0.989609,0.0251138,0.493324
ENSG00000104219,0.0696451,0.173244,0.0441458,0.16665,0.139011,0.277634,-0.0524063,-0.0572907,-0.0465402,-0.0273769,0.0759902,0.136371,1.04217,-0.0349773,-0.126721,0.383427,-0.0823607,-0.151363,1.05534,1.66708,0.478671,0.113796,1.09458,0.437984,1.21035,0.0203641,0.00126366,0.543151,0.379833,0.221518,0.126879,0.694515,0.968436,0.751965,0.704671,0.158822
ENSG00000198791,0.0419383,0.0361328,-0.0187534,0.0268105,0.0241648,-0.0506915,-0.0679474,0.0141818,0.00805157,-0.0131421,-0.0458912,-0.667214,-0.347248,0.472729,0.302491,0.00147283,0.550317,-0.124874,0.782501,0.662154,0.50181,0.649672,-0.618573,0.61086,-0.732973,0.0240926,0.17233,0.808439,3.16373e-06,0.385517,0.684768,0.820177,0.312798,0.42683,0.606879,0.90985
ENSG00000155975,0.0106292,0.128664,-0.0432123,-0.0227985,0.0481089,-0.00740434,-0.184572,-0.0113139,-0.0521333,-0.00992682,-0.0852451,0.0337705,-0.0772586,-0.212605,0.11703,-0.229039,0.187842,0.0206704,-0.639444,-0.416062,0.0394658,-0.460141,0.579755,-0.333613,1.65352,0.296449,0.00851215,0.666087,0.67053,0.351491,0.517144,0.965344,0.671642,0.813749,0.563455,0.811462
ENSG00000078674,0.277554,-0.0991875,0.00621576,0.0369126,-0.109651,-0.0471793,0.0199519,0.058932,0.162335,0.0598767,-0.100755,0.176019,-0.0894836,-0.015413,-0.120634,0.160114,-0.0704375,0.218223,-0.228661,0.575311,-0.437502,-0.678493,0.243109,0.0565679,0.0329246,1.74958e-06,0.947024,0.542919,0.309726,0.87259,0.650877,0.436971,0.147823,0.0811003,0.25274,0.89871
ENSG00000104763,0.051453,-0.0100852,0.0142162,0.19056,0.179569,0.0368419,-0.0480985,-0.0419272,0.0136515,-0.0383065,-0.00221699,-0.0721579,0.248809,0.299388,0.0663741,0.137181,0.128873,0.525456,0.771315,2.29951,-0.691008,-1.08456,-0.167563,-1.00493,2.29709,0.00701005,0.610874,0.512342,0.176597,0.0854068,0.391854,0.890897,0.986851,0.381598,0.930408,0.514676
ENSG00000171428,-0.0103619,0.213184,0.00222663,-0.6181,-0.0752785,0.0560219,-0.0568057,-0.00144379,0.00382627,0.0315924,0.0576739,-0.474772,-1.47681,-0.907398,-0.0218858,-0.674655,-0.0399672,-0.731209,0.105017,0.353845,0.121415,-0.092002,0.355352,-0.073868,1.39981,0.748156,0.0190623,0.987562,0.0650809,0.760296,0.417583,0.667085,0.528437,0.474721,0.257944,0.333894
ENSG00000147408,0.00780623,0.139792,0.163896,0.72215,0.108774,-0.202904,-0.0497803,0.317961,0.180139,0.100581,0.692503,0.818778,3.30888,0.131318,0.294606,0.0156387,0.427976,0.0578591,-1.17782,2.3229,-0.0133622,1.60601,-2.67198,0.0974452,-2.48799,0.344664,0.00134908,1.55561e-09,0.000162471,0.18864,0.804829,0.714607,4.82502e-06,0.000225355,0.0547469,1.40803e-09
ENSG00000104613,0.0123233,0.110595,-0.0149222,-0.0312134,-0.0376965,-0.0659789,-0.0067022,0.00985129,0.0248452,-0.0116743,-0.0171,-0.408204,-0.2237,0.170506,0.0981131,-0.0317944,0.0593892,0.117197,-0.448131,-0.281539,0.0614842,-0.0675077,-0.594755,-0.182662,-0.359329,0.135738,2.86845e-05,0.667282,0.0968545,0.835486,0.931327,0.548374,0.264025,0.208472,0.682848,0.738627
ENSG00000147416,0.00464117,0.0862983,-0.00444756,-0.226124,0.0499028,-0.0276278,0.00411359,-0.0111888,-0.0264221,-0.00599271,-0.013918,-0.769097,-0.309975,-0.489538,0.0390794,-0.236933,0.0918678,0.0917268,-0.643236,-0.597356,0.162198,-0.208819,0.654585,-0.18842,1.69548,0.329524,0.0170654,0.90154,0.0712943,0.249848,0.705344,0.468522,0.841159,0.856875,0.563679,0.58441
ENSG00000147443,0.00057399,-0.000691943,0.00121726,0.293909,-0.00157547,-0.00122547,-0.00109244,-0.0002303,0.00325592,-0.000489878,0.00987847,0.173077,0.170124,0.0365182,0.0583907,0.460867,0.179458,0.97893,-2.64977,-2.54709,-0.645682,-1.05674,1.50309,-0.977019,4.38774,0.346557,0.553621,0.998831,3.39909e-75,0.666313,0.609486,0.579394,0.542022,0.371779,0.537548,0.307435
ENSG00000130227,0.0359582,-0.0191389,-0.0752107,0.0488288,-0.0685759,-0.31282,-0.0265557,0.00578824,-0.119888,0.0791842,-0.0836084,-0.469185,1.10153,-0.113123,-0.0807274,-0.472459,-0.360819,0.736588,0.0627255,0.12545,-0.198402,-0.462054,0.797352,0.0294794,1.57414,0.103646,0.596559,0.073873,0.523526,0.729115,0.991631,0.580417,0.437069,0.982714,0.220496,0.746207
ENSG00000158856,0.0141571,0.0416613,-0.000278645,0.26418,-0.0303845,-0.030525,-0.0563146,-0.00490352,-0.0590984,0.0810315,0.098244,-0.0256267,-0.116644,0.735685,0.4994,0.0539085,0.363578,0.33896,-2.62031,-2.61482,0.511489,0.28904,-0.183453,0.386354,-1.17455,0.183515,0.204566,0.620379,0.0085329,0.956054,0.902359,0.632887,0.567928,0.807335,0.226261,0.1279
ENSG00000158863,0.0167611,0.0750925,-0.0665917,0.027721,-0.114494,-0.268747,-0.0904247,0.020009,-0.0404346,0.110735,-0.0827856,-0.70989,-0.87992,1.34828,0.0820352,-0.172735,0.114687,0.411588,-0.597456,-0.197522,-0.287532,-0.349441,0.648657,-0.0918291,0.806829,0.199303,0.179246,0.23033,0.81303,0.884512,0.978941,0.781287,0.278191,0.723729,0.133849,0.861114
ENSG00000173566,0.0995412,0.144976,-0.0145215,-0.0559613,-0.0843491,0.00945491,0.0240302,0.0233248,-0.0646833,0.0920453,-0.101473,-0.509547,0.643646,0.134012,-0.0291821,0.0434803,-0.339262,-0.334877,-0.86191,-0.333498,-0.354983,-0.87458,-0.173087,-0.59691,1.09949,5.83947e-06,0.00370184,0.109144,0.367929,0.92933,0.47509,0.407759,0.218997,0.938929,0.086105,0.973093
ENSG00000168476,0.0414857,0.00614731,0.0898209,0.212535,-0.0279289,-0.051433,0.0395769,-0.0256285,0.267835,-0.0507878,0.477113,-0.177722,-0.126306,-0.379346,-0.0869024,0.790189,0.0971061,1.37072,-1.37513,-1.39278,-0.503901,-1.1211,1.25,-0.763162,2.82741,0.00447191,0.434159,0.0632133,0.00052171,0.742898,0.845103,0.318382,0.950861,0.0105825,0.959556,0.00341627
ENSG00000168495,-0.00598538,0.148961,0.0388242,0.428947,-0.0915335,0.0673744,0.117536,0.046454,0.0557636,0.0604571,0.0157174,2.29898,0.196175,-0.347536,-0.0472902,0.226332,0.263898,0.412068,0.442783,-0.0710175,0.36556,0.197395,0.299584,0.494016,0.839923,0.658797,0.0126706,0.694888,0.30588,0.803497,0.324334,0.200186,0.0804182,0.227456,0.223987,0.41487
ENSG00000120910,0.0486483,0.104823,0.00239553,0.15147,-0.032374,-0.00111445,0.0101806,-0.0373109,0.0787971,-0.00770245,0.00629283,0.238539,0.408394,0.044243,0.0217198,0.252074,0.0273568,0.0679638,-0.225667,0.790617,-0.888774,-1.24796,0.602862,-1.13946,0.455387,0.0121176,9.52558e-05,0.522763,0.181961,0.765157,0.504965,0.422497,0.976015,0.0753043,0.60692,0.43617
ENSG00000120896,0.00575123,0.0228168,0.0120699,0.391433,0.0802999,-0.0255919,-0.0379612,-0.0357277,0.107271,-0.00293353,-0.000867259,-0.323955,-0.40494,0.798304,0.461133,1.54212,0.437498,0.229873,-2.89562,-2.82559,0.80562,0.849237,-0.55703,0.875197,-1.93957,0.323964,0.281772,0.416822,1.32746e-07,0.093865,0.730673,0.630601,0.96792,0.144918,0.513772,0.510225
ENSG00000120913,0.0170045,0.0435595,-0.00727785,0.0910983,-0.019641,-0.000445546,-0.0266836,-0.00918183,0.00696134,-0.00365812,0.00170379,0.0752315,-0.298088,-0.0151692,-0.0181709,0.30577,-0.0463822,0.634497,-0.382934,-0.028574,-0.0882452,-0.412573,1.48543,-0.060916,1.98297,0.0325519,0.00470369,0.47915,7.7212e-08,0.865765,0.507007,0.942385,0.879329,0.374521,0.618944,0.479142
